ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2024,,,,,
(UF),NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
(PI),Gilbués,"11,166"
(PI),Guadalupe,"10,478"
(PI),Guaribas,"4,350"
(PI),Hugo Napoleão,"3,562"
(PI),Ilha Grande,"9,501"
(PI),Inhuma,"15,259"
(PI),Ipiranga do Piauí,"9,620"
(PI),Isaías Coelho,"7,886"
(PI),Itainópolis,"10,980"
(PI),Itaueira,"10,493"
(PI),Jacobina do Piauí,"5,715"
(PI),Jaicós,"17,811"
(PI),Jardim do Mulato,"4,251"
(PI),Jatobá do Piauí,"4,568"
(PI),Jerumenha,"4,600"
(PI),João Costa,"3,031"
(PI),Joaquim Pires,"14,175"
(PI),Joca Marques,"5,535"
(PI),José de Freitas,"44,391"
(PI),Juazeiro do Piauí,"5,311"
(PI),Júlio Borges,"5,499"
(PI),Jurema,"4,505"
(PI),Lagoinha do Piauí,"3,029"
(PI),Lagoa Alegre,"8,449"
(PI),Lagoa do Barro do Piauí,"5,146"
(PI),Lagoa de São Francisco,"6,449"
(PI),Lagoa do Piauí,"5,009"
(PI),Lagoa do Sítio,"4,575"
(PI),Landri Sales,"5,311"
(PI),Luís Correia,"31,775"
(PI),Luzilândia,"26,204"
(PI),Madeiro,"8,218"
(PI),Manoel Emídio,"5,314"
(PI),Marcolândia,"8,783"
(PI),Marcos Parente,"4,848"
(PI),Massapê do Piauí,"5,215"
(PI),Matias Olímpio,"10,875"
(PI),Miguel Alves,"33,071"
(PI),Miguel Leão,"1,352"
(PI),Milton Brandão,"6,678"
(PI),Monsenhor Gil,"10,455"
(PI),Monsenhor Hipólito,"7,751"
(PI),Monte Alegre do Piauí,"10,910"
(PI),Morro Cabeça no Tempo,"4,458"
(PI),Morro do Chapéu do Piauí,"6,547"
(PI),Murici dos Portelas,"10,139"
(PI),Nazaré do Piauí,"6,729"
(PI),Nazária,"10,706"
(PI),Nossa Senhora de Nazaré,"5,406"
(PI),Nossa Senhora dos Remédios,"8,732"
(PI),Novo Oriente do Piauí,"6,178"
(PI),Novo Santo Antônio,"2,886"
(PI),Oeiras,"39,545"
(PI),Olho D'Água do Piauí,"2,725"
(PI),Padre Marcos,"6,481"
(PI),Paes Landim,"4,174"
(PI),Pajeú do Piauí,"3,041"
(PI),Palmeira do Piauí,"5,048"
(PI),Palmeirais,"13,480"
(PI),Paquetá,"3,878"
(PI),Parnaguá,"10,289"
(PI),Parnaíba,"169,552"
(PI),Passagem Franca do Piauí,"4,220"
(PI),Patos do Piauí,"5,461"
(PI),Pau D'Arco do Piauí,"3,972"
(PI),Paulistana,"21,601"
(PI),Pavussu,"3,698"
(PI),Pedro II,"39,039"
(PI),Pedro Laurentino,"2,514"
(PI),Nova Santa Rita,"4,147"
(PI),Picos,"86,228"
(PI),Pimenteiras,"11,528"
(PI),Pio IX,"17,947"
(PI),Piracuruca,"29,849"
(PI),Piripiri,"67,676"
(PI),Porto,"12,312"
(PI),Porto Alegre do Piauí,"2,391"
(PI),Prata do Piauí,"3,098"
(PI),Queimada Nova,"8,936"
(PI),Redenção do Gurguéia,"8,563"
(PI),Regeneração,"17,418"
(PI),Riacho Frio,"4,241"
(PI),Ribeira do Piauí,"4,114"
(PI),Ribeiro Gonçalves,"6,215"
(PI),Rio Grande do Piauí,"5,868"
(PI),Santa Cruz do Piauí,"5,928"
(PI),Santa Cruz dos Milagres,"3,466"
(PI),Santa Filomena,"6,209"
(PI),Santa Luz,"5,425"
(PI),Santana do Piauí,"4,174"
(PI),Santa Rosa do Piauí,"4,690"
(PI),Santo Antônio de Lisboa,"5,938"
(PI),Santo Antônio dos Milagres,"2,189"
(PI),Santo Inácio do Piauí,"3,719"
(PI),São Braz do Piauí,"4,451"
(PI),São Félix do Piauí,"2,885"
(PI),São Francisco de Assis do Piauí,"5,703"
(PI),São Francisco do Piauí,"5,404"
(PI),São Gonçalo do Gurguéia,"3,019"
(PI),São Gonçalo do Piauí,"4,944"
(PI),São João da Canabrava,"4,306"
(PI),São João da Fronteira,"5,615"
(PI),São João da Serra,"6,233"
(PI),São João da Varjota,"4,443"
(PI),São João do Arraial,"8,443"
(PI),São João do Piauí,"22,036"
(PI),São José do Divino,"4,906"
(PI),São José do Peixe,"3,320"
(PI),São José do Piauí,"6,732"
(PI),São Julião,"6,135"
(PI),São Lourenço do Piauí,"4,497"
(PI),São Luis do Piauí,"2,329"
(PI),São Miguel da Baixa Grande,"2,304"
(PI),São Miguel do Fidalgo,"2,870"
(PI),São Miguel do Tapuio,"17,902"
(PI),São Pedro do Piauí,"14,046"
(PI),São Raimundo Nonato,"40,784"
(PI),Sebastião Barros,"3,228"
(PI),Sebastião Leal,"4,572"
(PI),Sigefredo Pacheco,"9,631"
(PI),Simões,"14,650"
(PI),Simplício Mendes,"14,342"
(PI),Socorro do Piauí,"4,184"
(PI),Sussuapara,"6,345"
(PI),Tamboril do Piauí,"3,029"
(PI),Tanque do Piauí,"2,330"
(PI),Teresina,"902,644"
(PI),União,"47,707"
(PI),Uruçuí,"26,501"
(PI),Valença do Piauí,"22,920"
(PI),Várzea Branca,"5,173"
(PI),Várzea Grande,"4,515"
(PI),Vera Mendes,"3,271"
(PI),Vila Nova do Piauí,"2,979"
(PI),Wall Ferraz,"4,117"
(CE),Abaiara,"10,282"
(CE),Acarape,"14,306"
(CE),Acaraú,"68,758"
(CE),Acopiara,"46,215"
(CE),Aiuaba,"14,220"
(CE),Alcântaras,"11,754"
(CE),Altaneira,"6,970"
(CE),Alto Santo,"14,418"
(CE),Amontada,"44,342"
(CE),Antonina do Norte,"7,484"
(CE),Apuiarés,"13,219"
(CE),Aquiraz,"84,737"
(CE),Aracati,"78,752"
(CE),Aracoiaba,"26,696"
(CE),Ararendá,"11,485"
(CE),Araripe,"20,223"
(CE),Aratuba,"11,459"
(CE),Arneiroz,"7,619"
(CE),Assaré,"22,212"
(CE),Aurora,"24,267"
(CE),Baixio,"5,832"
(CE),Banabuiú,"17,654"
(CE),Barbalha,"80,217"
(CE),Barreira,"23,351"
(CE),Barro,"19,669"
(CE),Barroquinha,"14,977"
(CE),Baturité,"36,978"
(CE),Beberibe,"55,666"
(CE),Bela Cruz,"34,441"
(CE),Boa Viagem,"52,169"
(CE),Brejo Santo,"53,778"
(CE),Camocim,"65,031"
(CE),Campos Sales,"26,082"
(CE),Canindé,"77,207"
(CE),Capistrano,"17,760"
(CE),Caridade,"16,419"
(CE),Cariré,"18,075"
(CE),Caririaçu,"27,482"
(CE),Cariús,"17,333"
(CE),Carnaubal,"17,758"
(CE),Cascavel,"76,365"
(CE),Catarina,"9,577"
(CE),Catunda,"10,817"
(CE),Caucaia,"375,730"
(CE),Cedro,"22,678"
(CE),Chaval,"12,805"
(CE),Choró,"12,380"
(CE),Chorozinho,"20,763"
(CE),Coreaú,"21,438"
(CE),Crateús,"79,809"
(CE),Crato,"138,232"
(CE),Croatá,"18,007"
(CE),Cruz,"31,847"
(CE),Deputado Irapuan Pinheiro,"9,172"
(CE),Ereré,"6,393"
(CE),Eusébio,"80,304"
(CE),Farias Brito,"18,557"
(CE),Forquilha,"25,127"
(CE),Fortaleza,"2,574,412"
(CE),Fortim,"18,052"
(CE),Frecheirinha,"16,362"
(CE),General Sampaio,"6,924"
(CE),Graça,"14,174"
(CE),Granja,"55,633"
(CE),Granjeiro,"4,960"
(CE),Groaíras,"11,313"
(CE),Guaiúba,"25,085"
(CE),Guaraciaba do Norte,"44,294"
(CE),Guaramiranga,"5,819"
(CE),Hidrolândia,"18,225"
(CE),Horizonte,"79,934"
(CE),Ibaretama,"12,191"
(CE),Ibiapina,"24,649"
(CE),Ibicuitinga,"11,979"
(CE),Icapuí,"22,367"
(CE),Icó,"64,802"
(CE),Iguatu,"102,251"
(CE),Independência,"24,530"
(CE),Ipaporanga,"11,937"
(CE),Ipaumirim,"12,441"
(CE),Ipu,"42,968"
(CE),Ipueiras,"38,285"
(CE),Iracema,"14,411"
(CE),Irauçuba,"24,751"
(CE),Itaiçaba,"7,779"
(CE),Itaitinga,"70,679"
(CE),Itapajé,"49,086"
(CE),Itapipoca,"137,892"
(CE),Itapiúna,"18,228"
(CE),Itarema,"45,465"
(CE),Itatira,"21,087"
(CE),Jaguaretama,"17,625"
(CE),Jaguaribara,"10,656"
(CE),Jaguaribe,"35,124"
(CE),Jaguaruana,"33,070"
(CE),Jardim,"28,707"
(CE),Jati,"8,100"
(CE),Jijoca de Jericoacoara,"27,662"
(CE),Juazeiro do Norte,"303,004"
(CE),Jucás,"24,591"
(CE),Lavras da Mangabeira,"32,123"
(CE),Limoeiro do Norte,"62,285"
(CE),Madalena,"17,264"
(CE),Maracanaú,"249,684"
(CE),Maranguape,"108,937"
(CE),Marco,"27,064"
(CE),Martinópole,"11,232"
(CE),Massapê,"39,633"
(CE),Mauriti,"47,406"
(CE),Meruoca,"15,749"
(CE),Milagres,"26,860"
(CE),Milhã,"14,635"
(CE),Miraíma,"14,736"
(CE),Missão Velha,"38,767"
(CE),Mombaça,"38,649"
(CE),Monsenhor Tabosa,"17,664"
(CE),Morada Nova,"65,323"
(CE),Moraújo,"8,516"
(CE),Morrinhos,"23,608"
(CE),Mucambo,"14,009"
(CE),Mulungu,"10,993"
(CE),Nova Olinda,"15,960"
(CE),Nova Russas,"32,014"
(CE),Novo Oriente,"29,043"
(CE),Ocara,"25,218"
(CE),Orós,"20,019"
(CE),Pacajus,"74,825"
(CE),Pacatuba,"85,873"
(CE),Pacoti,"11,442"
(CE),Pacujá,"6,345"
(CE),Palhano,"9,671"
(CE),Palmácia,"10,339"
(CE),Paracuru,"41,447"
(CE),Paraipaba,"33,896"
(CE),Parambu,"32,816"
(CE),Paramoti,"10,528"
(CE),Pedra Branca,"42,257"
(CE),Penaforte,"9,308"
(CE),Pentecoste,"39,715"
(CE),Pereiro,"15,869"
(CE),Pindoretama,"24,607"
(CE),Piquet Carneiro,"17,202"
(CE),Pires Ferreira,"10,952"
(CE),Poranga,"12,423"
(CE),Porteiras,"17,745"
(CE),Potengi,"8,926"
(CE),Potiretama,"6,129"
(CE),Quiterianópolis,"20,506"
(CE),Quixadá,"88,483"
(CE),Quixelô,"16,992"
(CE),Quixeramobim,"85,797"
(CE),Quixeré,"21,607"
(CE),Redenção,"28,359"
(CE),Reriutaba,"19,059"
(CE),Russas,"74,582"
(CE),Saboeiro,"14,036"
(CE),Salitre,"17,220"
(CE),Santana do Acaraú,"32,043"
(CE),Santana do Cariri,"17,388"
(CE),Santa Quitéria,"41,647"
(CE),São Benedito,"49,829"
(CE),São Gonçalo do Amarante,"57,499"
(CE),São João do Jaguaribe,"5,792"
(CE),São Luís do Curu,"10,962"
(CE),Senador Pompeu,"25,143"
(CE),Senador Sá,"7,519"
(CE),Sobral,"215,286"
(CE),Solonópole,"18,736"
(CE),Tabuleiro do Norte,"32,044"
(CE),Tamboril,"25,331"
(CE),Tarrafas,"7,626"
(CE),Tauá,"64,255"
(CE),Tejuçuoca,"17,626"
(CE),Tianguá,"86,137"
(CE),Trairi,"61,516"
(CE),Tururu,"15,457"
(CE),Ubajara,"34,312"
(CE),Umari,"6,993"
(CE),Umirim,"17,804"
(CE),Uruburetama,"21,279"
(CE),Uruoca,"14,243"
(CE),Varjota,"18,660"
(CE),Várzea Alegre,"40,771"
(CE),Viçosa do Ceará,"62,609"
(RN),Acari,"10,865"
(RN),Açu,"58,906"
(RN),Afonso Bezerra,"11,149"
(RN),Água Nova,"3,028"
(RN),Alexandria,"14,042"
(RN),Almino Afonso,"4,806"
(RN),Alto do Rodrigues,"12,857"
(RN),Angicos,"11,973"
(RN),Antônio Martins,"6,738"
(RN),Apodi,"37,390"
(RN),Areia Branca,"24,643"
(RN),Arês,"13,657"
(RN),Campo Grande,"10,045"
(RN),Baía Formosa,"9,098"
(RN),Baraúna,"28,268"
(RN),Barcelona,"4,103"
(RN),Bento Fernandes,"4,920"
(RN),Bodó,"2,363"
(RN),Bom Jesus,"10,279"
(RN),Brejinho,"12,603"
(RN),Caiçara do Norte,"6,474"
(RN),Caiçara do Rio do Vento,"3,359"
(RN),Caicó,"63,339"
(RN),Campo Redondo,"10,504"
(RN),Canguaretama,"30,806"
(RN),Caraúbas,"20,161"
(RN),Carnaúba dos Dantas,"8,267"
(RN),Carnaubais,"10,010"
(RN),Ceará-Mirim,"83,009"
(RN),Cerro Corá,"11,322"
(RN),Coronel Ezequiel,"5,241"
(RN),Coronel João Pessoa,"4,315"
(RN),Cruzeta,"8,238"
(RN),Currais Novos,"42,930"
(RN),Doutor Severiano,"7,253"
(RN),Parnamirim,"269,298"
(RN),Encanto,"6,252"
(RN),Equador,"5,476"
(RN),Espírito Santo,"10,936"
(RN),Extremoz,"66,993"
(RN),Felipe Guerra,"6,458"
(RN),Fernando Pedroza,"3,029"
(RN),Florânia,"10,528"
(RN),Francisco Dantas,"2,763"
(RN),Frutuoso Gomes,"4,231"
(RN),Galinhos,"2,160"
(RN),Goianinha,"28,212"
(RN),Governador Dix-Sept Rosado,"12,239"
(RN),Grossos,"10,251"
(RN),Guamaré,"15,947"
(RN),Ielmo Marinho,"11,903"
(RN),Ipanguaçu,"14,539"
(RN),Ipueira,"2,090"
(RN),Itajá,"7,531"
(RN),Itaú,"5,452"
(RN),Jaçanã,"8,051"
(RN),Jandaíra,"6,748"
(RN),Janduís,"4,834"
(RN),Januário Cicco,"8,836"
(RN),Japi,"5,231"
(RN),Jardim de Angicos,"2,493"
(RN),Jardim de Piranhas,"14,416"
(RN),Jardim do Seridó,"11,952"
(RN),João Câmara,"34,768"
(RN),João Dias,"2,093"
(RN),José da Penha,"5,964"
(RN),Jucurutu,"18,286"
(RN),Jundiá,"3,859"
(RN),Lagoa d'Anta,"6,733"
(RN),Lagoa de Pedras,"7,577"
(RN),Lagoa de Velhos,"2,633"
(RN),Lagoa Nova,"16,126"
(RN),Lagoa Salgada,"8,619"
(RN),Lajes,"10,108"
(RN),Lajes Pintadas,"4,939"
(RN),Lucrécia,"3,579"
(RN),Luís Gomes,"9,286"
(RN),Macaíba,"86,433"
(RN),Macau,"28,384"
(RN),Major Sales,"4,067"
(RN),Marcelino Vieira,"8,092"
(RN),Martins,"8,411"
(RN),Maxaranguape,"10,534"
(RN),Messias Targino,"4,404"
(RN),Montanhas,"11,774"
(RN),Monte Alegre,"23,843"
(RN),Monte das Gameleiras,"2,343"
(RN),Mossoró,"278,034"
(RN),Natal,"785,368"
(RN),Nísia Floresta,"33,949"
(RN),Nova Cruz,"35,534"
(RN),Olho d'Água do Borges,"3,748"
(RN),Ouro Branco,"5,071"
(RN),Paraná,"4,046"
(RN),Paraú,"3,659"
(RN),Parazinho,"4,940"
(RN),Parelhas,"22,179"
(RN),Rio do Fogo,"10,672"
(RN),Passa e Fica,"11,406"
(RN),Passagem,"3,222"
(RN),Patu,"11,245"
(RN),Santa Maria,"4,992"
(RN),Pau dos Ferros,"31,975"
(RN),Pedra Grande,"3,729"
(RN),Pedra Preta,"2,499"
(RN),Pedro Avelino,"6,345"
(RN),Pedro Velho,"14,197"
(RN),Pendências,"12,536"
(RN),Pilões,"3,010"
(RN),Poço Branco,"12,619"
(RN),Portalegre,"7,842"
(RN),Porto do Mangue,"5,357"
(RN),Serra Caiada,"11,146"
(RN),Pureza,"9,707"
(RN),Rafael Fernandes,"5,647"
(RN),Rafael Godeiro,"3,008"
(RN),Riacho da Cruz,"2,741"
(RN),Riacho de Santana,"4,243"
(RN),Riachuelo,"7,627"
(RN),Rodolfo Fernandes,"4,349"
(RN),Tibau,"5,674"
(RN),Ruy Barbosa,"3,266"
(RN),Santa Cruz,"38,996"
(RN),Santana do Matos,"12,746"
(RN),Santana do Seridó,"2,787"
(RN),Santo Antônio,"22,779"
(RN),São Bento do Norte,"3,426"
(RN),São Bento do Trairí,"3,892"
(RN),São Fernando,"3,600"
(RN),São Francisco do Oeste,"4,304"
(RN),São Gonçalo do Amarante,"123,207"
(RN),São João do Sabugi,"6,130"
(RN),São José de Mipibu,"49,693"
(RN),São José do Campestre,"11,340"
(RN),São José do Seridó,"4,716"
(RN),São Miguel,"24,329"
(RN),São Miguel do Gostoso,"10,590"
(RN),São Paulo do Potengi,"17,320"
(RN),São Pedro,"5,905"
(RN),São Rafael,"7,899"
(RN),São Tomé,"10,188"
(RN),São Vicente,"6,514"
(RN),Senador Elói de Souza,"6,007"
(RN),Senador Georgino Avelino,"4,193"
(RN),Serra de São Bento,"5,864"
(RN),Serra do Mel,"13,694"
(RN),Serra Negra do Norte,"7,801"
(RN),Serrinha,"6,609"
(RN),Serrinha dos Pintos,"4,802"
(RN),Severiano Melo,"5,623"
(RN),Sítio Novo,"4,758"
(RN),Taboleiro Grande,"2,406"
(RN),Taipu,"11,716"
(RN),Tangará,"13,602"
(RN),Tenente Ananias,"10,587"
(RN),Tenente Laurentino Cruz,"6,118"
(RN),Tibau do Sul,"17,840"
(RN),Timbaúba dos Batistas,"2,420"
(RN),Touros,"34,624"
(RN),Triunfo Potiguar,"3,474"
(RN),Umarizal,"10,671"
(RN),Upanema,"14,013"
(RN),Várzea,"5,383"
(RN),Venha-Ver,"3,035"
(RN),Vera Cruz,"11,044"
(RN),Viçosa,"1,890"
(RN),Vila Flor,"3,289"
(PB),Água Branca,"9,578"
(PB),Aguiar,"5,061"
(PB),Alagoa Grande,"26,774"
(PB),Alagoa Nova,"21,724"
(PB),Alagoinha,"14,118"
(PB),Alcantil,"5,777"
(PB),Algodão de Jandaíra,"3,105"
(PB),Alhandra,"22,797"
(PB),São João do Rio do Peixe,"18,468"
(PB),Amparo,"2,316"
(PB),Aparecida,"8,225"
(PB),Araçagi,"17,012"
(PB),Arara,"12,496"
(PB),Araruna,"17,442"
(PB),Areia,"23,082"
(PB),Areia de Baraúnas,"2,036"
(PB),Areial,"7,393"
(PB),Aroeiras,"19,148"
(PB),Assunção,"4,342"
(PB),Baía da Traição,"9,648"
(PB),Bananeiras,"23,989"
(PB),Baraúna,"4,968"
(PB),Barra de Santana,"8,253"
(PB),Barra de Santa Rosa,"13,094"
(PB),Barra de São Miguel,"6,101"
(PB),Bayeux,"84,404"
(PB),Belém,"16,740"
(PB),Belém do Brejo do Cruz,"6,324"
(PB),Bernardino Batista,"3,650"
(PB),Boa Ventura,"5,277"
(PB),Boa Vista,"6,575"
(PB),Bom Jesus,"2,333"
(PB),Bom Sucesso,"4,740"
(PB),Bonito de Santa Fé,"10,460"
(PB),Boqueirão,"18,153"
(PB),Igaracy,"5,743"
(PB),Borborema,"4,231"
(PB),Brejo do Cruz,"14,050"
(PB),Brejo dos Santos,"5,840"
(PB),Caaporã,"21,865"
(PB),Cabaceiras,"5,515"
(PB),Cabedelo,"70,067"
(PB),Cachoeira dos Índios,"9,351"
(PB),Cacimba de Areia,"3,354"
(PB),Cacimba de Dentro,"16,373"
(PB),Cacimbas,"7,478"
(PB),Caiçara,"6,713"
(PB),Cajazeiras,"66,171"
(PB),Cajazeirinhas,"2,776"
(PB),Caldas Brandão,"5,928"
(PB),Camalaú,"6,298"
(PB),Campina Grande,"440,939"
(PB),Capim,"7,347"
(PB),Caraúbas,"4,059"
(PB),Carrapateira,"2,367"
(PB),Casserengue,"7,056"
(PB),Catingueira,"4,572"
(PB),Catolé do Rocha,"32,118"
(PB),Caturité,"5,492"
(PB),Conceição,"18,723"
(PB),Condado,"6,624"
(PB),Conde,"29,543"
(PB),Congo,"5,102"
(PB),Coremas,"15,005"
(PB),Coxixola,"1,882"
(PB),Cruz do Espírito Santo,"17,718"
(PB),Cubati,"7,820"
(PB),Cuité,"20,205"
(PB),Cuitegi,"6,894"
(PB),Cuité de Mamanguape,"6,431"
(PB),Curral de Cima,"5,406"
(PB),Curral Velho,"2,327"
(PB),Damião,"5,131"
(PB),Desterro,"8,300"
(PB),Vista Serrana,"3,759"
(PB),Diamante,"6,431"
(PB),Dona Inês,"10,640"
(PB),Duas Estradas,"3,377"
(PB),Emas,"3,053"
(PB),Esperança,"32,522"
(PB),Fagundes,"11,315"
(PB),Frei Martinho,"2,913"
(PB),Gado Bravo,"8,395"
(PB),Guarabira,"59,836"
(PB),Gurinhém,"14,133"
(PB),Gurjão,"3,343"
(PB),Ibiara,"5,733"
(PB),Imaculada,"10,550"
(PB),Ingá,"18,197"
(PB),Itabaiana,"23,621"
(PB),Itaporanga,"24,686"
(PB),Itapororoca,"19,054"
(PB),Itatuba,"10,816"
(PB),Jacaraú,"14,923"
(PB),Jericó,"7,721"
(PB),João Pessoa,"888,679"
(PB),Juarez Távora,"8,057"
(PB),Juazeirinho,"17,488"
(PB),Junco do Seridó,"7,002"
(PB),Juripiranga,"10,259"
(PB),Juru,"9,410"
(PB),Lagoa,"4,502"
(PB),Lagoa de Dentro,"8,088"
(PB),Lagoa Seca,"29,053"
(PB),Lastro,"3,292"
(PB),Livramento,"7,045"
(PB),Logradouro,"5,045"
(PB),Lucena,"13,019"
(PB),Mãe d'Água,"3,624"
(PB),Malta,"6,259"
(PB),Mamanguape,"46,719"
(PB),Manaíra,"10,700"
(PB),Marcação,"9,435"
(PB),Mari,"22,126"
(PB),Marizópolis,"6,960"
(PB),Massaranduba,"14,666"
(PB),Mataraca,"8,585"
(PB),Matinhas,"4,735"
(PB),Mato Grosso,"2,592"
(PB),Maturéia,"6,677"
(PB),Mogeiro,"14,375"
(PB),Montadas,"6,083"
(PB),Monte Horebe,"4,435"
(PB),Monteiro,"33,742"
(PB),Mulungu,"8,945"
(PB),Natuba,"9,014"
(PB),Nazarezinho,"7,392"
(PB),Nova Floresta,"9,884"
(PB),Nova Olinda,"5,909"
(PB),Nova Palmeira,"4,362"
(PB),Olho d'Água,"6,111"
(PB),Olivedos,"3,674"
(PB),Ouro Velho,"2,998"
(PB),Parari,"1,751"
(PB),Passagem,"2,562"
(PB),Patos,"107,774"
(PB),Paulista,"12,160"
(PB),Pedra Branca,"3,846"
(PB),Pedra Lavrada,"6,998"
(PB),Pedras de Fogo,"31,152"
(PB),Piancó,"17,006"
(PB),Picuí,"18,835"
(PB),Pilar,"12,801"
(PB),Pilões,"6,979"
(PB),Pilõezinhos,"5,514"
(PB),Pirpirituba,"9,467"
(PB),Pitimbu,"17,164"
(PB),Pocinhos,"17,990"
(PB),Poço Dantas,"3,932"
(PB),Poço de José de Moura,"4,120"
(PB),Pombal,"33,796"
(PB),Prata,"4,027"
(PB),Princesa Isabel,"21,659"
(PB),Puxinanã,"14,837"
(PB),Queimadas,"50,214"
(PB),Quixaba,"1,798"
(PB),Remígio,"18,373"
(PB),Pedro Régis,"5,925"
(PB),Riachão,"2,964"
(PB),Riachão do Bacamarte,"4,877"
(PB),Riachão do Poço,"4,946"
(PB),Riacho de Santo Antônio,"2,044"
(PB),Riacho dos Cavalos,"8,762"
(PB),Rio Tinto,"25,394"
(PB),Salgadinho,"3,437"
(PB),Salgado de São Félix,"11,760"
(PB),Santa Cecília,"8,031"
(PB),Santa Cruz,"6,041"
(PB),Santa Helena,"6,020"
(PB),Santa Inês,"3,274"
(PB),Santa Luzia,"15,387"
(PB),Santana de Mangueira,"5,106"
(PB),Santana dos Garrotes,"6,657"
(PB),Joca Claudino,"2,606"
(PB),Santa Rita,"159,121"
(PB),Santa Teresinha,"4,499"
(PB),Santo André,"2,702"
(PB),São Bento,"33,700"
(PB),São Bentinho,"4,473"
(PB),São Domingos do Cariri,"2,676"
(PB),São Domingos,"2,636"
(PB),São Francisco,"3,190"
(PB),São João do Cariri,"4,341"
(PB),São João do Tigre,"4,363"
(PB),São José da Lagoa Tapada,"7,270"
(PB),São José de Caiana,"5,032"
(PB),São José de Espinharas,"4,099"
(PB),São José dos Ramos,"6,105"
(PB),São José de Piranhas,"19,552"
(PB),São José de Princesa,"3,383"
(PB),São José do Bonfim,"3,333"
(PB),São José do Brejo do Cruz,"1,748"
(PB),São José do Sabugi,"4,270"
(PB),São José dos Cordeiros,"3,474"
(PB),São Mamede,"7,640"
(PB),São Miguel de Taipu,"7,287"
(PB),São Sebastião de Lagoa de Roça,"11,365"
(PB),São Sebastião do Umbuzeiro,"3,376"
(PB),Sapé,"53,309"
(PB),São Vicente do Seridó,"10,620"
(PB),Serra Branca,"14,075"
(PB),Serra da Raiz,"3,162"
(PB),Serra Grande,"3,043"
(PB),Serra Redonda,"6,984"
(PB),Serraria,"4,839"
(PB),Sertãozinho,"5,282"
(PB),Sobrado,"8,579"
(PB),Solânea,"27,749"
(PB),Soledade,"14,381"
(PB),Sossêgo,"3,461"
(PB),Sousa,"69,876"
(PB),Sumé,"17,763"
(PB),Tacima,"7,934"
(PB),Taperoá,"14,376"
(PB),Tavares,"14,464"
(PB),Teixeira,"15,082"
(PB),Tenório,"3,069"
(PB),Triunfo,"10,259"
(PB),Uiraúna,"15,386"
(PB),Umbuzeiro,"9,302"
(PB),Várzea,"2,764"
(PB),Vieirópolis,"4,974"
(PB),Zabelê,"2,310"
(PE),Abreu e Lima,"103,945"
(PE),Afogados da Ingazeira,"42,407"
(PE),Afrânio,"19,349"
(PE),Agrestina,"24,615"
(PE),Água Preta,"27,221"
(PE),Águas Belas,"43,713"
(PE),Alagoinha,"14,355"
(PE),Aliança,"37,372"
(PE),Altinho,"21,185"
(PE),Amaraji,"18,471"
(PE),Angelim,"10,580"
(PE),Araçoiaba,"19,936"
(PE),Araripina,"90,104"
(PE),Arcoverde,"82,003"
(PE),Barra de Guabiraba,"12,616"
(PE),Barreiros,"42,056"
(PE),Belém de Maria,"10,829"
(PE),Belém do São Francisco,"18,713"
(PE),Belo Jardim,"83,647"
(PE),Betânia,"11,981"
(PE),Bezerros,"64,809"
(PE),Bodocó,"36,129"
(PE),Bom Conselho,"46,192"
(PE),Bom Jardim,"39,278"
(PE),Bonito,"39,163"
(PE),Brejão,"9,399"
(PE),Brejinho,"8,010"
(PE),Brejo da Madre de Deus,"51,107"
(PE),Buenos Aires,"13,254"
(PE),Buíque,"54,425"
(PE),Cabo de Santo Agostinho,"216,969"
(PE),Cabrobó,"31,746"
(PE),Cachoeirinha,"20,612"
(PE),Caetés,"30,441"
(PE),Calçado,"11,445"
(PE),Calumbi,"5,367"
(PE),Camaragibe,"155,771"
(PE),Camocim de São Félix,"17,991"
(PE),Camutanga,"7,972"
(PE),Canhotinho,"25,090"
(PE),Capoeiras,"18,890"
(PE),Carnaíba,"19,513"
(PE),Carnaubeira da Penha,"12,682"
(PE),Carpina,"83,205"
(PE),Caruaru,"402,290"
(PE),Casinhas,"13,489"
(PE),Catende,"33,279"
(PE),Cedro,"10,845"
(PE),Chã de Alegria,"13,461"
(PE),Chã Grande,"21,224"
(PE),Condado,"25,383"
(PE),Correntes,"17,660"
(PE),Cortês,"10,512"
(PE),Cumaru,"16,252"
(PE),Cupira,"24,301"
(PE),Custódia,"39,403"
(PE),Dormentes,"17,749"
(PE),Escada,"62,252"
(PE),Exu,"33,436"
(PE),Feira Nova,"22,169"
(PE),Fernando de Noronha,"3,316"
(PE),Ferreiros,"15,794"
(PE),Flores,"20,835"
(PE),Floresta,"31,627"
(PE),Frei Miguelinho,"14,070"
(PE),Gameleira,"17,973"
(PE),Garanhuns,"151,064"
(PE),Glória do Goitá,"30,370"
(PE),Goiana,"85,160"
(PE),Granito,"7,206"
(PE),Gravatá,"91,887"
(PE),Iati,"17,605"
(PE),Ibimirim,"28,760"
(PE),Ibirajuba,"7,344"
(PE),Igarassu,"122,312"
(PE),Iguaracy,"11,366"
(PE),Inajá,"27,488"
(PE),Ingazeira,"4,959"
(PE),Ipojuca,"105,638"
(PE),Ipubi,"30,603"
(PE),Itacuruba,"4,490"
(PE),Itaíba,"33,691"
(PE),Ilha de Itamaracá,"25,529"
